position,now_cost,points_last_3gw,points_last_5gw,minutes_last_3gw,minutes_percentage_last_3,goals_last_3gw,assists_last_3gw,xg_last_3gw,xa_last_3gw,xgi_last_3gw,clean_sheets_last_3gw,bonus_last_3gw,ict_last_3gw,goals_per_90,points_std_last_5gw,points_trend,next_was_home,next_fixture_difficulty,next_opp_def_strength,strength_attack_home_player_team,strength_attack_away_player_team,transfers_balance,target_points,player_id,player_name,gameweek
MID,54,3.0,3.0,79.0,87.77777777777777,0.0,0.0,0.12,0.01,0.13,1.0,0.0,4.7,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-1221,1.0,586,Bergvall,2
MID,54,2.0,2.0,41.5,46.111111111111114,0.0,0.0,0.06,0.030000000000000002,0.09,1.0,0.0,3.4000000000000004,0.0,1.4142135623730951,0.0,False,1100.0,1100.0,1100,1100,-1940,11.0,586,Bergvall,3
MID,54,1.6666666666666667,1.6666666666666667,39.666666666666664,44.07407407407407,0.0,0.0,0.06,0.023333333333333334,0.08333333333333333,1.0,0.0,3.1333333333333333,0.0,1.1547005383792517,-1.0000000000000004,False,1210.0,1210.0,1100,1100,-1444,4.0,586,Bergvall,4
MID,54,4.333333333333333,4.0,39.666666666666664,44.07407407407407,0.3333333333333333,0.3333333333333333,0.06,0.04,0.09999999999999999,1.0,0.0,4.633333333333333,0.7563025210084033,4.760952285695234,4.999999999999998,True,1120.0,1120.0,1100,1100,35955,1.0,586,Bergvall,5
MID,54,5.333333333333333,4.0,67.66666666666667,75.18518518518519,0.3333333333333333,0.3333333333333333,0.06,0.02666666666666667,0.08666666666666667,1.0,0.0,4.466666666666666,0.4433497536945812,4.123105625617661,1.5000000000000013,False,1100.0,1050.0,1100,1100,26340,0.0,586,Bergvall,6
MID,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-3318,0.0,587,Bissouma,2
MID,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-5083,0.0,587,Bissouma,3
MID,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-1707,0.0,587,Bissouma,4
MID,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-701,0.0,587,Bissouma,5
MID,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-452,0.0,587,Bissouma,6
MID,53,1.0,1.0,10.0,11.11111111111111,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1.3,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-787,1.0,588,Odobert,2
MID,53,1.0,1.0,11.0,12.222222222222221,0.0,0.0,0.125,0.005,0.13,0.0,0.0,1.85,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-259,1.0,588,Odobert,3
MID,53,1.0,1.0,19.333333333333332,21.48148148148148,0.0,0.0,0.09999999999999999,0.01,0.11,0.0,0.0,1.633333333333333,0.0,0.0,8.985767264226737e-17,False,1210.0,1210.0,1100,1100,-403,2.0,588,Odobert,4
MID,53,1.0,1.0,19.666666666666668,21.85185185185185,0.0,0.0,0.09999999999999999,0.01,0.11,0.0,0.0,1.3666666666666665,0.0,0.0,8.985767264226737e-17,True,1120.0,1120.0,1100,1100,-289,1.0,588,Odobert,5
MID,53,1.3333333333333333,1.2,39.333333333333336,43.7037037037037,0.0,0.0,0.05333333333333334,0.043333333333333335,0.09666666666666668,0.0,0.0,1.1666666666666665,0.0,0.4472135954999579,0.4999999999999998,False,1100.0,1050.0,1100,1100,109,2.0,588,Odobert,6
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-521,0.0,589,Solomon,2
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-241,0.0,589,Solomon,3
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-208,0.0,589,Solomon,4
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-132,0.0,589,Solomon,5
MID,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-81,0.0,589,Solomon,6
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-802,0.0,590,Bryan,2
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-562,0.0,590,Bryan,3
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-347,0.0,590,Bryan,4
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-222,0.0,590,Bryan,5
MID,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-571,0.0,590,Bryan,6
MID,48,3.0,3.0,70.0,77.77777777777779,0.0,0.0,0.0,0.05,0.05,1.0,0.0,0.9,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-1100,0.0,591,Gray,2
MID,48,1.5,1.5,35.0,38.88888888888889,0.0,0.0,0.0,0.025,0.025,1.0,0.0,0.45,0.0,2.1213203435596424,0.0,False,1100.0,1100.0,1100,1100,-2111,0.0,591,Gray,3
MID,48,1.0,1.0,23.333333333333332,25.925925925925924,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0,0.0,0.3,0.0,1.7320508075688772,-1.4999999999999998,False,1210.0,1210.0,1100,1100,-1113,1.0,591,Gray,4
MID,48,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,True,1120.0,1120.0,1100,1100,-908,0.0,591,Gray,5
MID,48,0.3333333333333333,0.8,0.3333333333333333,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,1.3038404810405297,0.4999999999999998,False,1100.0,1050.0,1100,1100,-575,0.0,591,Gray,6
MID,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-348,0.0,592,Moore,2
MID,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-141,0.0,592,Moore,3
MID,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-63,0.0,592,Moore,4
MID,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-28,0.0,592,Moore,5
MID,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-26,0.0,592,Moore,6
MID,50,6.0,6.0,90.0,100.0,0.0,1.0,0.0,0.22,0.22,1.0,0.0,5.4,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,3187,2.0,593,P.M.Sarr,2
MID,50,4.5,4.5,90.0,100.0,0.0,0.5,0.015,0.115,0.13,2.0,0.0,4.050000000000001,0.0,2.1213203435596424,0.0,False,1100.0,1100.0,1100,1100,10420,8.0,593,P.M.Sarr,3
MID,50,3.6666666666666665,3.6666666666666665,85.0,94.44444444444444,0.0,0.3333333333333333,0.01,0.07666666666666667,0.08666666666666667,2.0,0.0,2.9333333333333336,0.0,2.0816659994661326,-2.0,False,1210.0,1210.0,1100,1100,-31467,0.0,593,P.M.Sarr,4
MID,50,4.333333333333333,4.75,85.0,94.44444444444444,0.3333333333333333,0.0,0.10333333333333335,0.013333333333333334,0.11666666666666665,2.0,0.0,4.033333333333333,0.3529411764705882,2.753785273643051,2.4999999999999987,True,1120.0,1120.0,1100,1100,84752,4.0,593,P.M.Sarr,5
MID,50,3.3333333333333335,3.8,55.0,61.111111111111114,0.3333333333333333,0.0,0.09333333333333334,0.01,0.10333333333333335,1.0,0.0,3.133333333333333,0.5454545454545454,3.1937438845342623,-0.9999999999999988,False,1100.0,1050.0,1100,1100,-77863,1.0,593,P.M.Sarr,6
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-1148,0.0,594,Min-hyeok,2
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-601,0.0,594,Min-hyeok,3
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-332,0.0,594,Min-hyeok,4
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-151,0.0,594,Min-hyeok,5
MID,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-142,0.0,594,Min-hyeok,6
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-1919,0.0,595,Olusesi,2
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-2388,0.0,595,Olusesi,3
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,992,0.0,595,Olusesi,4
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,682,0.0,595,Olusesi,5
MID,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,180,0.0,595,Olusesi,6
FWD,72,1.0,1.0,19.0,21.11111111111111,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.8,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-125689,0.0,596,Solanke,2
FWD,72,1.0,1.0,15.5,17.22222222222222,0.0,0.0,0.1,0.0,0.1,0.0,0.0,1.5499999999999998,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-111900,0.0,596,Solanke,3
FWD,72,0.6666666666666666,0.6666666666666666,10.333333333333334,11.481481481481483,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,1.0333333333333332,0.0,0.5773502691896258,-0.4999999999999997,False,1210.0,1210.0,1100,1100,-75358,0.0,596,Solanke,4
FWD,72,0.3333333333333333,0.5,4.0,4.444444444444445,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.7666666666666666,0.0,0.5773502691896257,-0.5000000000000001,True,1120.0,1120.0,1100,1100,-50709,0.0,596,Solanke,5
FWD,72,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5477225575051661,0.0,False,1100.0,1050.0,1100,1100,-20017,0.0,596,Solanke,6
FWD,68,13.0,13.0,71.0,78.88888888888889,2.0,0.0,0.78,0.01,0.79,1.0,3.0,15.4,2.535211267605634,0.0,0.0,True,1200.0,1200.0,1100,1100,276300,2.0,597,Richarlison,2
FWD,68,8.5,8.5,74.0,82.22222222222221,1.0,0.5,0.44,0.06,0.5,2.0,1.5,10.25,1.2162162162162162,6.363961030678928,0.0,False,1100.0,1100.0,1100,1100,673879,1.0,597,Richarlison,3
FWD,68,6.333333333333333,6.333333333333333,79.33333333333333,88.14814814814814,0.6666666666666666,0.3333333333333333,0.29333333333333333,0.043333333333333335,0.33666666666666667,2.0,1.0,7.966666666666666,0.7563025210084033,5.8594652770823155,-5.5,False,1210.0,1210.0,1100,1100,71500,9.0,597,Richarlison,4
FWD,68,2.3333333333333335,5.0,62.0,68.88888888888889,0.0,0.3333333333333333,0.03333333333333333,0.04,0.07333333333333333,1.0,0.0,3.2999999999999994,0.0,5.477225575051661,-1.4999999999999998,True,1120.0,1120.0,1100,1100,-134768,2.0,597,Richarlison,5
FWD,68,4.0,5.8,66.33333333333333,73.7037037037037,0.3333333333333333,0.0,0.25333333333333335,0.02,0.2733333333333334,0.0,1.0,5.833333333333333,0.45226130653266333,5.06951674225463,3.499999999999999,False,1100.0,1050.0,1100,1100,514356,1.0,597,Richarlison,6
FWD,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-1957,0.0,598,Lankshear,2
FWD,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-1221,0.0,598,Lankshear,3
FWD,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-606,0.0,598,Lankshear,4
FWD,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-264,0.0,598,Lankshear,5
FWD,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-236,0.0,598,Lankshear,6
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1200.0,1200.0,1100,1100,-5832,0.0,599,Scarlett,2
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1100.0,1100,1100,-13771,0.0,599,Scarlett,3
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1210.0,1210.0,1100,1100,-3146,0.0,599,Scarlett,4
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1120.0,1120.0,1100,1100,-1230,0.0,599,Scarlett,5
FWD,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1100.0,1050.0,1100,1100,-2126,0.0,599,Scarlett,6
GK,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-69316,0.0,600,Areola,2
GK,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-63388,0.0,600,Areola,3
GK,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-51174,1.0,600,Areola,4
GK,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090.0,1060.0,1100,1100,-27524,3.0,600,Areola,5
GK,43,0.3333333333333333,0.2,30.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.4472135954999579,0.4999999999999998,False,1300.0,1290.0,1100,1100,-21584,2.0,600,Areola,6
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-1580,0.0,601,Foderingham,2
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-2672,0.0,601,Foderingham,3
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-5044,0.0,601,Foderingham,4
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090.0,1060.0,1100,1100,-6139,0.0,601,Foderingham,5
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1100,1100,-4347,0.0,601,Foderingham,6
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-936,0.0,602,Hegyi,2
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-1372,0.0,602,Hegyi,3
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-889,0.0,602,Hegyi,4
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090.0,1060.0,1100,1100,-424,0.0,602,Hegyi,5
GK,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1100,1100,-736,0.0,602,Hegyi,6
DEF,44,1.0,1.0,90.0,100.0,0.0,0.0,0.16,0.07,0.23,0.0,0.0,5.2,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-74812,10.0,603,Diouf,2
DEF,44,2.0,2.0,90.0,100.0,0.0,0.5,0.08,0.04,0.12000000000000001,0.0,0.0,4.35,0.0,1.4142135623730951,0.0,True,1160.0,1160.0,1100,1100,-78207,1.0,603,Diouf,3
DEF,44,4.666666666666667,4.666666666666667,90.0,100.0,0.0,0.6666666666666666,0.05333333333333334,0.06666666666666667,0.12,1.0,0.3333333333333333,4.866666666666667,0.0,4.725815626252609,4.499999999999998,True,1160.0,1160.0,1100,1100,-64888,3.0,603,Diouf,4
DEF,44,4.666666666666667,3.75,90.0,100.0,0.0,0.6666666666666666,0.0033333333333333335,0.056666666666666664,0.06,1.0,0.3333333333333333,4.566666666666667,0.0,4.272001872658765,-0.9999999999999984,False,1090.0,1060.0,1100,1100,-34494,5.0,603,Diouf,5
DEF,44,4.666666666666667,3.6,90.0,100.0,0.0,0.6666666666666666,0.0033333333333333335,0.18999999999999997,0.19333333333333333,1.0,0.3333333333333333,5.966666666666666,0.0,3.714835124201342,-3.5000000000000013,False,1300.0,1290.0,1100,1100,-86553,3.0,603,Diouf,6
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-3870,0.0,604,Emerson,2
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-2479,0.0,604,Emerson,3
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-4883,0.0,604,Emerson,4
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090.0,1060.0,1100,1100,-2676,0.0,604,Emerson,5
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1100,1100,-1516,0.0,604,Emerson,6
DEF,44,0.0,0.0,90.0,100.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,4.3,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-6376,6.0,605,Kilman,2
DEF,44,0.0,0.0,90.0,100.0,0.0,0.0,0.095,0.015,0.11,0.0,0.0,2.7,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-3858,1.0,605,Kilman,3
DEF,44,2.0,2.0,90.0,100.0,0.0,0.0,0.06333333333333334,0.01,0.07333333333333333,1.0,0.0,2.4,0.0,3.4641016151377544,2.999999999999999,True,1160.0,1160.0,1100,1100,-855,2.0,605,Kilman,4
DEF,44,2.3333333333333335,1.75,90.0,100.0,0.0,0.0,0.13,0.0,0.13,1.0,0.0,1.9000000000000001,0.0,2.8722813232690143,0.5000000000000008,False,1090.0,1060.0,1100,1100,-326,3.0,605,Kilman,5
DEF,44,3.0,1.8,90.0,100.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1.0,0.0,2.5666666666666664,0.0,2.4899799195977463,-2.0000000000000013,False,1300.0,1290.0,1100,1100,-2446,1.0,605,Kilman,6
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-846,6.0,606,Mavropanos,2
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-673,3.0,606,Mavropanos,3
DEF,44,2.0,2.0,30.0,33.33333333333333,0.0,0.0,0.02,0.0033333333333333335,0.023333333333333334,1.0,0.0,0.5,0.0,3.4641016151377544,2.999999999999999,True,1160.0,1160.0,1100,1100,256,3.0,606,Mavropanos,4
DEF,44,3.0,2.25,60.0,66.66666666666666,0.0,0.0,0.02,0.006666666666666667,0.02666666666666667,1.0,0.0,1.4000000000000001,0.0,2.8722813232690143,1.5000000000000009,False,1090.0,1060.0,1100,1100,1146,1.0,606,Mavropanos,5
DEF,44,4.0,2.4,90.0,100.0,0.0,0.0,0.09333333333333334,0.01,0.10333333333333333,1.0,0.0,3.6333333333333333,0.0,2.5099800796022267,-1.5000000000000009,False,1300.0,1290.0,1100,1100,-395,3.0,606,Mavropanos,6
DEF,44,1.0,1.0,90.0,100.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,1.8,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-1390,0.0,607,N.Aguerd,2
DEF,44,1.5,1.5,90.0,100.0,0.0,0.0,0.05,0.015,0.065,0.0,0.0,2.55,0.0,0.7071067811865476,0.0,True,1160.0,1160.0,1100,1100,-1219,0.0,607,N.Aguerd,3
DEF,44,1.0,1.0,60.0,66.66666666666666,0.0,0.0,0.03333333333333333,0.01,0.043333333333333335,0.0,0.0,1.7,0.0,1.0,-0.4999999999999997,True,1160.0,1160.0,1100,1100,-3742,0.0,607,N.Aguerd,4
DEF,44,0.6666666666666666,0.75,30.0,33.33333333333333,0.0,0.0,0.03333333333333333,0.0033333333333333335,0.03666666666666667,0.0,0.0,1.0999999999999999,0.0,0.9574271077563381,-1.0000000000000002,False,1090.0,1060.0,1100,1100,-1905,0.0,607,N.Aguerd,5
DEF,44,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944271909999159,0.0,False,1300.0,1290.0,1100,1100,-908,0.0,607,N.Aguerd,6
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-505,0.0,608,Scarles,2
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-423,0.0,608,Scarles,3
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1160.0,1160.0,1100,1100,-245,0.0,608,Scarles,4
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1090.0,1060.0,1100,1100,-115,0.0,608,Scarles,5
DEF,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1300.0,1290.0,1100,1100,-138,0.0,608,Scarles,6
DEF,43,1.0,1.0,81.0,90.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2.3,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-1760,0.0,609,Todibo,2
DEF,43,0.5,0.5,63.0,70.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,1.45,0.0,0.7071067811865476,0.0,True,1160.0,1160.0,1100,1100,-1484,0.0,609,Todibo,3
DEF,43,0.3333333333333333,0.3333333333333333,42.0,46.666666666666664,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.9666666666666667,0.0,0.5773502691896258,-0.5000000000000001,True,1160.0,1160.0,1100,1100,-1107,0.0,609,Todibo,4
DEF,43,0.0,0.25,15.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.5,0.0,False,1090.0,1060.0,1100,1100,-760,0.0,609,Todibo,5
DEF,43,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447213595499958,0.0,False,1300.0,1290.0,1100,1100,-565,0.0,609,Todibo,6
DEF,43,1.0,1.0,90.0,100.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,5.1,0.0,0.0,0.0,False,1180.0,1180.0,1100,1100,-257314,0.0,610,Wan-Bissaka,2
DEF,43,0.5,0.5,90.0,100.0,0.0,0.0,0.0,0.065,0.065,0.0,0.0,4.4,0.0,0.7071067811865476,0.0,True,1160.0,1160.0,1100,1100,-396365,0.0,610,Wan-Bissaka,3
DEF,43,0.3333333333333333,0.3333333333333333,60.0,66.66666666666666,0.0,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,2.9333333333333336,0.0,0.5773502691896258,-0.5000000000000001,True,1160.0,1160.0,1100,1100,-361364,0.0,610,Wan-Bissaka,4
DEF,43,0.0,0.25,30.0,33.33333333333333,0.0,0.0,0.0,0.02,0.02,0.0,0.0,1.2333333333333334,0.0,0.5,0.0,False,1090.0,1060.0,1100,1100,-319969,0.0,610,Wan-Bissaka,5
